id;danceability;energy;song_key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;tempo;duration_ms;time_signature;featured;track;artists_cleaned;featured_artist_cleaned;duration_s;duration_m
6M3PsepEj5gyJoIi7Xvr7u;0.74699997901916504;0.73900002241134644;8;-6.0079998970031738;True;4.8700001090764999E-2;1.0599999688565731E-2;2.2199999875738285E-5;0.10100000351667404;120.99600219726563;220196;4;0;take my breath - single version;the weeknd;;220;3.67
6mmPpaltUZK7xjNlBPQQ0p;0.86900001764297485;0.6940000057220459;1;-3.3499999046325684;False;7.8299999237060547E-2;0.35600000619888306;1.2499999720603228E-3;8.7800003588199615E-2;90.019996643066406;224997;4;1;desesperados;rauw alejandro;(chencho corleone);224;3.75
6MOst484piqXpzPPRRe8i5;0.8529999852180481;0.46700000762939453;9;-6.8429999351501465;False;0.19499999284744263;5.9600002132356167E-3;1.7099999822676182E-3;0.20299999415874481;87.023002624511719;220709;4;0;vice city;xxxtentacion;;220;3.68
6N1K5OVVCopBjGViHs2IvP;0.52799999713897705;0.30899998545646667;0;-7.3979997634887695;True;3.2900001853704453E-2;0.92400002479553223;2.1000000742787961E-6;0.28200000524520874;133.83000183105469;185422;4;1;the joker and the queen;ed sheeran;(feat. taylor swift);185;3.09
6N22FZs2ZhPBYi3b9XPajV;0.31600001454353333;0.62999999523162842;5;-5.9629998207092285;True;0.11699999868869781;0.47099998593330383;0.26199999451637268;0.20499999821186066;89.642997741699219;153294;1;0;still don't know my name;labrinth;;153;2.55
6NHpyYvJyQsg2nXXzGYc2R;0.52899998426437378;0.69499999284744263;6;-6.1739997863769531;True;2.7799999341368675E-2;0.48800000548362732;1.2399999832268804E-5;0.14200000464916229;139.99299621582031;215572;4;0;thought you should know;morgan wallen;;215;3.59
6nkoWsFZeFt5dUdNmlIceh;0.82800000905990601;0.72100001573562622;1;-4.2740001678466797;False;5.5799998342990875E-2;0.15299999713897705;0;0.54699999094009399;129.09199523925781;168689;4;0;bloqueado - ao vivo;gusttavo lima;;168;2.81
6NZOc8kO0Fxo0fLPvIdLnW;0.49200001358985901;0.36899998784065247;8;-14.861000061035156;False;0.32899999618530273;0.87000000476837158;2.8500000553322025E-5;0.10999999940395355;140.01199340820313;406528;4;1;mother i sober;kendrick lamar;(feat. beth gibbons of portishead);406;6.78
6ojZtz3sZr6ynvejLOqgCj;0.82700002193450928;0.8190000057220459;6;-3.7009999752044678;True;5.2000001072883606E-2;0.10000000149011612;0;8.9000001549720764E-2;92.016998291015625;191087;4;1;nos comemos;tiago pzk;(feat. ozuna);191;3.18
6OrTKLtcF7EBayOV2QqkSK;0.74400001764297485;0.60799998044967651;2;-6.3860001564025879;True;4.4199999421834946E-2;2.9500000178813934E-2;0;0.3970000147819519;130.04499816894531;221538;4;1;hold that heat;southside;(feat. future, travis scott);221;3.69
